Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,15-47-54,1.1368303,0.5803061,0.8990607,109.0,0.47262216,-0.17078327,0.122860886
0.0,0.0,0.0,0.0,15-47-54,1.2555513,0.1561817,-0.16653156,108.0,0.05356861,0.40953872,-0.009696875
0.0,0.0,0.0,0.0,15-47-54,-0.29553318,0.774286,-0.44943476,105.0,0.09999436,-0.16772895,0.35010275
0.0,0.0,0.0,0.0,15-47-54,-1.5942912,0.7717974,-1.4129622,103.0,0.09999436,-0.16772895,0.35010275
0.0,0.0,0.0,0.0,15-47-55,-1.1119037,0.37797886,0.6300535,100.0,0.36388814,-0.5250851,0.15218242
0.0,0.0,0.0,0.0,15-47-55,0.7950411,-0.27909276,2.6420443,97.0,0.36388814,-0.5250851,0.15218242
0.0,0.0,0.0,0.0,15-47-55,1.5772152,0.3535358,-0.73951507,95.0,-0.12969096,0.6673238,0.32078123
0.0,0.0,0.0,0.0,15-47-55,-0.05171871,-0.5424081,-0.4636619,92.0,-0.12969096,0.6673238,0.32078123
0.0,0.0,0.0,0.0,15-47-55,-1.0744925,-0.38550442,0.15850353,88.0,0.7157465,-0.36564925,0.22854057
0.0,0.0,0.0,0.0,15-47-55,-1.1922069,-0.46490076,-0.33581877,83.0,0.7157465,-0.36564925,0.22854057
0.0,0.0,0.0,0.0,15-47-55,-0.38814545,-0.15763035,0.58651376,78.0,0.81776106,-0.30700624,0.37453735
0.0,0.0,0.0,0.0,15-47-55,0.755064,0.29438308,0.96045876,73.0,0.32723624,0.44924498,0.34032893
